name,Attack,Clean_Loss,Clean_Acc,Adversarial_Loss,Adversarial_Acc,Attack_Success_Rate,Robustness_Gap
cifar2_ntrain10000__rep1,FGSM,0.208626389503479,0.9570000171661377,0.531680703163147,0.95250004529953,0.04749995470046997,0.004499971866607666
cifar2_ntrain10000__rep1,PGD,0.208626389503479,0.9570000171661377,0.4851433336734772,0.9540000557899475,0.04599994421005249,0.0029999613761901855
cifar2_ntrain10000__rep1,APGD,0.208626389503479,0.9570000171661377,0.45899057388305664,0.9545000195503235,0.045499980449676514,0.002499997615814209
cifar2_ntrain10000__rep1,MIM,0.208626389503479,0.9570000171661377,0.5319731831550598,0.95250004529953,0.04749995470046997,0.004499971866607666
cifar2_ntrain10000__rep1,SA,0.208626389503479,0.9570000171661377,0.47185006737709045,0.9550000429153442,0.04499995708465576,0.001999974250793457
cifar2_ntrain10000__rep2,FGSM,0.16944386065006256,0.9575000405311584,0.5118310451507568,0.9535000324249268,0.04649996757507324,0.0040000081062316895
cifar2_ntrain10000__rep2,PGD,0.16944386065006256,0.9575000405311584,0.47019556164741516,0.9540000557899475,0.04599994421005249,0.0034999847412109375
cifar2_ntrain10000__rep2,APGD,0.16944386065006256,0.9575000405311584,0.4478742182254791,0.955500066280365,0.04449993371963501,0.001999974250793457
cifar2_ntrain10000__rep2,MIM,0.16944386065006256,0.9575000405311584,0.5118309855461121,0.9535000324249268,0.04649996757507324,0.0040000081062316895
cifar2_ntrain10000__rep2,SA,0.16944386065006256,0.9575000405311584,0.46751317381858826,0.9470000267028809,0.05299997329711914,0.010500013828277588
cifar2_ntrain10000__rep3,FGSM,0.1801709681749344,0.9545000195503235,0.5551264882087708,0.5,0.5,0.4545000195503235
cifar2_ntrain10000__rep3,PGD,0.1801709681749344,0.9545000195503235,0.5145570039749146,0.5,0.5,0.4545000195503235
cifar2_ntrain10000__rep3,APGD,0.1801709681749344,0.9545000195503235,0.4921278953552246,0.5,0.5,0.4545000195503235
cifar2_ntrain10000__rep3,MIM,0.1801709681749344,0.9545000195503235,0.5556341409683228,0.5,0.5,0.4545000195503235
cifar2_ntrain10000__rep3,SA,0.1801709681749344,0.9545000195503235,0.4963673949241638,0.4845000207424164,0.5154999494552612,0.4699999988079071
cifar2_ntrain10000__rep4,FGSM,0.1650853306055069,0.9640000462532043,0.43940791487693787,0.9530000686645508,0.04699993133544922,0.010999977588653564
cifar2_ntrain10000__rep4,PGD,0.1650853306055069,0.9640000462532043,0.36217501759529114,0.9570000171661377,0.042999982833862305,0.00700002908706665
cifar2_ntrain10000__rep4,APGD,0.1650853306055069,0.9640000462532043,0.3162725269794464,0.9610000252723694,0.038999974727630615,0.003000020980834961
